,Show,Season,Rating
1916,The Mary Tyler Moore Show,3,8.3
1917,The Mary Tyler Moore Show,3,7.2
1918,The Mary Tyler Moore Show,3,7.6
1919,The Mary Tyler Moore Show,3,7.1
1920,The Mary Tyler Moore Show,3,6.7
1921,The Mary Tyler Moore Show,3,9.1
1922,The Mary Tyler Moore Show,3,7.9
1923,The Mary Tyler Moore Show,4,9.2
1924,The Mary Tyler Moore Show,4,7.5
1925,The Mary Tyler Moore Show,4,7.9
1926,The Mary Tyler Moore Show,4,8.1
1927,The Mary Tyler Moore Show,4,7.9
1928,The Mary Tyler Moore Show,4,7.7
1929,The Mary Tyler Moore Show,4,6.8
1930,The Mary Tyler Moore Show,4,8.8
1931,The Mary Tyler Moore Show,4,8.0
1932,The Mary Tyler Moore Show,4,9.1
1933,The Mary Tyler Moore Show,4,7.5
1934,The Mary Tyler Moore Show,4,7.8
1935,The Mary Tyler Moore Show,4,8.0
1936,The Mary Tyler Moore Show,4,7.8
1937,The Mary Tyler Moore Show,4,8.3
1938,The Mary Tyler Moore Show,4,8.1
1939,The Mary Tyler Moore Show,4,7.7
1940,The Mary Tyler Moore Show,4,8.5
1941,The Mary Tyler Moore Show,4,8.2
1942,The Mary Tyler Moore Show,4,8.9
1943,The Mary Tyler Moore Show,4,8.6
1944,The Mary Tyler Moore Show,4,8.4
1945,The Mary Tyler Moore Show,4,8.5
1946,The Mary Tyler Moore Show,4,7.7
1947,The Mary Tyler Moore Show,5,9.2
1948,The Mary Tyler Moore Show,5,7.9
1949,The Mary Tyler Moore Show,5,7.8
1950,The Mary Tyler Moore Show,5,8.2
1951,The Mary Tyler Moore Show,5,7.9
1952,The Mary Tyler Moore Show,5,7.3
1953,The Mary Tyler Moore Show,5,9.0
1954,The Mary Tyler Moore Show,5,7.6
1955,The Mary Tyler Moore Show,5,8.6
1956,The Mary Tyler Moore Show,5,8.1
1957,The Mary Tyler Moore Show,5,7.8
1958,The Mary Tyler Moore Show,5,7.5
1959,The Mary Tyler Moore Show,5,7.6
1960,The Mary Tyler Moore Show,5,8.3
1961,The Mary Tyler Moore Show,5,7.5
1962,The Mary Tyler Moore Show,5,8.3
1963,The Mary Tyler Moore Show,5,7.9
1964,The Mary Tyler Moore Show,5,8.3
1965,The Mary Tyler Moore Show,5,7.8
1966,The Mary Tyler Moore Show,5,7.3
1967,The Mary Tyler Moore Show,5,7.9
1968,The Mary Tyler Moore Show,5,8.2
1969,The Mary Tyler Moore Show,5,9.1
